url,programme_outline
https://fssh.tarc.edu.my/programmes/bachelor-degree/bachelor-of-social-science-honours-in-psychology,Industrial Training
https://fssh.tarc.edu.my/programmes/bachelor-degree/bachelor-of-social-science-honours-in-psychology,"Language, Mata Pelajaran Pengajian Umum (MPU) and Co-curricular Courses:"
https://fssh.tarc.edu.my/programmes/bachelor-degree/bachelor-of-social-science-honours-in-psychology,"English for Tertiary Studies, Bahasa Kebangsaan A, Entrepreneurship, Falsafah dan Isu Semasa, Academic English,"
https://fssh.tarc.edu.my/programmes/bachelor-degree/bachelor-of-social-science-honours-in-psychology,Integrity and Anti-Corruption
https://fssh.tarc.edu.my/programmes/bachelor-degree/bachelor-of-social-science-honours-in-psychology,", Penghayatan Etika dan Peradaban, English for Career Preparation, Co-curricular courses."
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Problem Solving and Programming
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Database Management
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Introduction to Computer S
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,ecurity
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Probability and Statistics
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,System Analysis and Design
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Discrete Mathematics
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Fundamentals of Computer Networks
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Computer Organisation and Architecture
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Object-Oriented Programming
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Operating Systems
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Statistics for Data Science
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Software Engineering
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Data Science
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Data Visualisation
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Data Engineering
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Machine Learning
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Data Structures and Algorithms
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Artificial Intelligenc
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Project I
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Project II
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Data Warehouse Technology
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Industrial Training (5 months)
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Elective 1 (Choose 1):
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Algebra and Calculus
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Advanced Discrete Mathematics
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Elective 2 (Choose 1):
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Natural Language Processing
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Web-Based Integrated Systems
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Elective 3 (Choose 1):
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Internet of Things
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Graphics Programming
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Elective 4 (Choose 1):
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Image Processing
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Blockchain Application Development
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Elective
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,(Choose 1):
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Advanced Database Management
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Mobile Application Development
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Elective
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,(Choose 1)
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Cloud Computing
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Distributed Systems and Parallel Computing
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Free Electives (Choose 1):
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Japanese Language I
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,French Language I
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Korean Language I
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,"Language, Mata Pelajaran Pengajian Umum (MPU) and Co-curricular Courses:"
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,"English for Tertiary Studies, Falsafah dan Isu Semasa, Academic English, Penghayatan Etika dan Peradaban, English for Career Preparation, Entrepreneurship"
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,"Bahasa Kebangsaan A,"
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,Integrity and Anti Corruption
https://focs.tarc.edu.my/programmes/bachelor-degree/bachelor-in-data-science-honours-rds,", Co-curricular"
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Introduction to Communication Theories
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Introduction to Public Relations
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Public Speaking for PR
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Public Relations Strategies & Tools
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Public Relations Writing
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Public Opinion & Persuasion
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Media Law & Ethics
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Media Relations
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Communication Research Methods
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,"Theories, Roles & Models of PR"
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,PR and New Media
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Writing Strategy
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Globalisation & Communication OR Socio-Cultural Communication
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Advanced PR Writing
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Introduction to Integrated Marketing Communication OR Publication for PR
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,PR Campaign Planning & Management
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Statistical Analysis for Communication
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Crisis Management in PR
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Introduction to Organisational Communication OR Psychology for Communication
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Multimedia Tools for PR
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Public Relations Project I
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Public Relations Project II
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,PR Practices in Malaysia
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Introduction to Corporate Communication
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,Industrial Attachment
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,"Language, Mata Pelajaran Pengajian Umum (MPU) and Co-curricular Courses:"
https://fcci.tarc.edu.my/programmes/bachelor-degree/public-relations,"Bahasa Kebangsaan A, English for Tertiary Studies, Academic English, English for Career Preparation, Tamadun Islam dan Asia, Contemporary Malaysian Issues, Hubungan Etnik,  Critical Thinking, *Co-curricular"
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Engineering Mathematics/ Applied Engineering Mathematics/ Advanced Engineering Mathematics/ Engineering Statistics
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Programming for Engineers/ Engineering Data Science
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Project Management and Finance
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Engineering Materials/ Strength of Materials/ Materials Application and Selection
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Thermodynamics/Heat Transfer
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Fluid Mechanics and Hydraulics
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Engineering Drawing and CADD
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Engineering Design
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Statics/ Dynamics
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Electric Circuits
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Basic Electronics/ Digital Logic Design/ Analogue Electronics
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Control Systems Engineering/ Design of Control Systems
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Measurement and Instrumentation
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Microprocessor systems/ Embedded Systems Engineering
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Engineer and Society
https://foet.tarc.edu.my/programmes/bachelor-degree/bachelor-of-mechatronics-engineering-with-honours,Artificial Intelligence
